,img,keypoints,mask,subsetid
966,data_samples/samples_synthetic/images/img_0010212.png,data_samples/samples_synthetic/points/pts_0010212.csv,data_samples/samples_synthetic/masks/msk_0010212.png,0
967,data_samples/samples_synthetic/images/img_0025549.png,data_samples/samples_synthetic/points/pts_0025549.csv,data_samples/samples_synthetic/masks/msk_0025549.png,0
968,data_samples/samples_synthetic/images/img_0011912.png,data_samples/samples_synthetic/points/pts_0011912.csv,data_samples/samples_synthetic/masks/msk_0011912.png,0
969,data_samples/samples_synthetic/images/img_0003054.png,data_samples/samples_synthetic/points/pts_0003054.csv,data_samples/samples_synthetic/masks/msk_0003054.png,0
970,data_samples/samples_synthetic/images/img_0021715.png,data_samples/samples_synthetic/points/pts_0021715.csv,data_samples/samples_synthetic/masks/msk_0021715.png,0
971,data_samples/samples_synthetic/images/img_0002668.png,data_samples/samples_synthetic/points/pts_0002668.csv,data_samples/samples_synthetic/masks/msk_0002668.png,0
972,data_samples/samples_synthetic/images/img_0013137.png,data_samples/samples_synthetic/points/pts_0013137.csv,data_samples/samples_synthetic/masks/msk_0013137.png,0
973,data_samples/samples_synthetic/images/img_0001939.png,data_samples/samples_synthetic/points/pts_0001939.csv,data_samples/samples_synthetic/masks/msk_0001939.png,0
974,data_samples/samples_synthetic/images/img_0002549.png,data_samples/samples_synthetic/points/pts_0002549.csv,data_samples/samples_synthetic/masks/msk_0002549.png,0
975,data_samples/samples_synthetic/images/img_0002434.png,data_samples/samples_synthetic/points/pts_0002434.csv,data_samples/samples_synthetic/masks/msk_0002434.png,0
976,data_samples/samples_synthetic/images/img_0004216.png,data_samples/samples_synthetic/points/pts_0004216.csv,data_samples/samples_synthetic/masks/msk_0004216.png,0
977,data_samples/samples_synthetic/images/img_0022104.png,data_samples/samples_synthetic/points/pts_0022104.csv,data_samples/samples_synthetic/masks/msk_0022104.png,0
978,data_samples/samples_synthetic/images/img_0016750.png,data_samples/samples_synthetic/points/pts_0016750.csv,data_samples/samples_synthetic/masks/msk_0016750.png,0
979,data_samples/samples_synthetic/images/img_0020130.png,data_samples/samples_synthetic/points/pts_0020130.csv,data_samples/samples_synthetic/masks/msk_0020130.png,0
980,data_samples/samples_synthetic/images/img_0015640.png,data_samples/samples_synthetic/points/pts_0015640.csv,data_samples/samples_synthetic/masks/msk_0015640.png,0
981,data_samples/samples_synthetic/images/img_0019134.png,data_samples/samples_synthetic/points/pts_0019134.csv,data_samples/samples_synthetic/masks/msk_0019134.png,0
982,data_samples/samples_synthetic/images/img_0003396.png,data_samples/samples_synthetic/points/pts_0003396.csv,data_samples/samples_synthetic/masks/msk_0003396.png,0
983,data_samples/samples_synthetic/images/img_0014645.png,data_samples/samples_synthetic/points/pts_0014645.csv,data_samples/samples_synthetic/masks/msk_0014645.png,0
984,data_samples/samples_synthetic/images/img_0011130.png,data_samples/samples_synthetic/points/pts_0011130.csv,data_samples/samples_synthetic/masks/msk_0011130.png,0
985,data_samples/samples_synthetic/images/img_0019609.png,data_samples/samples_synthetic/points/pts_0019609.csv,data_samples/samples_synthetic/masks/msk_0019609.png,0
986,data_samples/samples_synthetic/images/img_0019341.png,data_samples/samples_synthetic/points/pts_0019341.csv,data_samples/samples_synthetic/masks/msk_0019341.png,0
987,data_samples/samples_synthetic/images/img_0027633.png,data_samples/samples_synthetic/points/pts_0027633.csv,data_samples/samples_synthetic/masks/msk_0027633.png,0
988,data_samples/samples_synthetic/images/img_0020985.png,data_samples/samples_synthetic/points/pts_0020985.csv,data_samples/samples_synthetic/masks/msk_0020985.png,0
989,data_samples/samples_synthetic/images/img_0025124.png,data_samples/samples_synthetic/points/pts_0025124.csv,data_samples/samples_synthetic/masks/msk_0025124.png,0
990,data_samples/samples_synthetic/images/img_0022856.png,data_samples/samples_synthetic/points/pts_0022856.csv,data_samples/samples_synthetic/masks/msk_0022856.png,0
991,data_samples/samples_synthetic/images/img_0017793.png,data_samples/samples_synthetic/points/pts_0017793.csv,data_samples/samples_synthetic/masks/msk_0017793.png,0
992,data_samples/samples_synthetic/images/img_0022213.png,data_samples/samples_synthetic/points/pts_0022213.csv,data_samples/samples_synthetic/masks/msk_0022213.png,0
993,data_samples/samples_synthetic/images/img_0019830.png,data_samples/samples_synthetic/points/pts_0019830.csv,data_samples/samples_synthetic/masks/msk_0019830.png,0
994,data_samples/samples_synthetic/images/img_0021910.png,data_samples/samples_synthetic/points/pts_0021910.csv,data_samples/samples_synthetic/masks/msk_0021910.png,0
995,data_samples/samples_synthetic/images/img_0024923.png,data_samples/samples_synthetic/points/pts_0024923.csv,data_samples/samples_synthetic/masks/msk_0024923.png,0
996,data_samples/samples_synthetic/images/img_0009280.png,data_samples/samples_synthetic/points/pts_0009280.csv,data_samples/samples_synthetic/masks/msk_0009280.png,0
997,data_samples/samples_synthetic/images/img_0014023.png,data_samples/samples_synthetic/points/pts_0014023.csv,data_samples/samples_synthetic/masks/msk_0014023.png,0
998,data_samples/samples_synthetic/images/img_0007067.png,data_samples/samples_synthetic/points/pts_0007067.csv,data_samples/samples_synthetic/masks/msk_0007067.png,0
999,data_samples/samples_synthetic/images/img_0011563.png,data_samples/samples_synthetic/points/pts_0011563.csv,data_samples/samples_synthetic/masks/msk_0011563.png,0
1000,data_samples/samples_synthetic/images/img_0016611.png,data_samples/samples_synthetic/points/pts_0016611.csv,data_samples/samples_synthetic/masks/msk_0016611.png,0
1001,data_samples/samples_synthetic/images/img_0003211.png,data_samples/samples_synthetic/points/pts_0003211.csv,data_samples/samples_synthetic/masks/msk_0003211.png,0
1002,data_samples/samples_synthetic/images/img_0010313.png,data_samples/samples_synthetic/points/pts_0010313.csv,data_samples/samples_synthetic/masks/msk_0010313.png,0
1003,data_samples/samples_synthetic/images/img_0009312.png,data_samples/samples_synthetic/points/pts_0009312.csv,data_samples/samples_synthetic/masks/msk_0009312.png,0
1004,data_samples/samples_synthetic/images/img_0014005.png,data_samples/samples_synthetic/points/pts_0014005.csv,data_samples/samples_synthetic/masks/msk_0014005.png,0
1005,data_samples/samples_synthetic/images/img_0001673.png,data_samples/samples_synthetic/points/pts_0001673.csv,data_samples/samples_synthetic/masks/msk_0001673.png,0
1006,data_samples/samples_synthetic/images/img_0025240.png,data_samples/samples_synthetic/points/pts_0025240.csv,data_samples/samples_synthetic/masks/msk_0025240.png,0
1007,data_samples/samples_synthetic/images/img_0016939.png,data_samples/samples_synthetic/points/pts_0016939.csv,data_samples/samples_synthetic/masks/msk_0016939.png,0
1008,data_samples/samples_synthetic/images/img_0014756.png,data_samples/samples_synthetic/points/pts_0014756.csv,data_samples/samples_synthetic/masks/msk_0014756.png,0
1009,data_samples/samples_synthetic/images/img_0000196.png,data_samples/samples_synthetic/points/pts_0000196.csv,data_samples/samples_synthetic/masks/msk_0000196.png,0
1010,data_samples/samples_synthetic/images/img_0011542.png,data_samples/samples_synthetic/points/pts_0011542.csv,data_samples/samples_synthetic/masks/msk_0011542.png,0
1011,data_samples/samples_synthetic/images/img_0013315.png,data_samples/samples_synthetic/points/pts_0013315.csv,data_samples/samples_synthetic/masks/msk_0013315.png,0
1012,data_samples/samples_synthetic/images/img_0009435.png,data_samples/samples_synthetic/points/pts_0009435.csv,data_samples/samples_synthetic/masks/msk_0009435.png,0
1013,data_samples/samples_synthetic/images/img_0023620.png,data_samples/samples_synthetic/points/pts_0023620.csv,data_samples/samples_synthetic/masks/msk_0023620.png,0
1014,data_samples/samples_synthetic/images/img_0001254.png,data_samples/samples_synthetic/points/pts_0001254.csv,data_samples/samples_synthetic/masks/msk_0001254.png,0
1015,data_samples/samples_synthetic/images/img_0003193.png,data_samples/samples_synthetic/points/pts_0003193.csv,data_samples/samples_synthetic/masks/msk_0003193.png,0
1016,data_samples/samples_synthetic/images/img_0019472.png,data_samples/samples_synthetic/points/pts_0019472.csv,data_samples/samples_synthetic/masks/msk_0019472.png,0
1017,data_samples/samples_synthetic/images/img_0011800.png,data_samples/samples_synthetic/points/pts_0011800.csv,data_samples/samples_synthetic/masks/msk_0011800.png,0
1018,data_samples/samples_synthetic/images/img_0022539.png,data_samples/samples_synthetic/points/pts_0022539.csv,data_samples/samples_synthetic/masks/msk_0022539.png,0
1019,data_samples/samples_synthetic/images/img_0009603.png,data_samples/samples_synthetic/points/pts_0009603.csv,data_samples/samples_synthetic/masks/msk_0009603.png,0
1020,data_samples/samples_synthetic/images/img_0027312.png,data_samples/samples_synthetic/points/pts_0027312.csv,data_samples/samples_synthetic/masks/msk_0027312.png,0
1021,data_samples/samples_synthetic/images/img_0017537.png,data_samples/samples_synthetic/points/pts_0017537.csv,data_samples/samples_synthetic/masks/msk_0017537.png,0
1022,data_samples/samples_synthetic/images/img_0000885.png,data_samples/samples_synthetic/points/pts_0000885.csv,data_samples/samples_synthetic/masks/msk_0000885.png,0
1023,data_samples/samples_synthetic/images/img_0008023.png,data_samples/samples_synthetic/points/pts_0008023.csv,data_samples/samples_synthetic/masks/msk_0008023.png,0
1024,data_samples/samples_synthetic/images/img_0017688.png,data_samples/samples_synthetic/points/pts_0017688.csv,data_samples/samples_synthetic/masks/msk_0017688.png,0
1025,data_samples/samples_synthetic/images/img_0024148.png,data_samples/samples_synthetic/points/pts_0024148.csv,data_samples/samples_synthetic/masks/msk_0024148.png,0
1026,data_samples/samples_synthetic/images/img_0015651.png,data_samples/samples_synthetic/points/pts_0015651.csv,data_samples/samples_synthetic/masks/msk_0015651.png,0
1027,data_samples/samples_synthetic/images/img_0025680.png,data_samples/samples_synthetic/points/pts_0025680.csv,data_samples/samples_synthetic/masks/msk_0025680.png,0
1028,data_samples/samples_synthetic/images/img_0023569.png,data_samples/samples_synthetic/points/pts_0023569.csv,data_samples/samples_synthetic/masks/msk_0023569.png,0
1029,data_samples/samples_synthetic/images/img_0022505.png,data_samples/samples_synthetic/points/pts_0022505.csv,data_samples/samples_synthetic/masks/msk_0022505.png,0
1030,data_samples/samples_synthetic/images/img_0013548.png,data_samples/samples_synthetic/points/pts_0013548.csv,data_samples/samples_synthetic/masks/msk_0013548.png,0
1031,data_samples/samples_synthetic/images/img_0013739.png,data_samples/samples_synthetic/points/pts_0013739.csv,data_samples/samples_synthetic/masks/msk_0013739.png,0
1032,data_samples/samples_synthetic/images/img_0005912.png,data_samples/samples_synthetic/points/pts_0005912.csv,data_samples/samples_synthetic/masks/msk_0005912.png,0
1033,data_samples/samples_synthetic/images/img_0015927.png,data_samples/samples_synthetic/points/pts_0015927.csv,data_samples/samples_synthetic/masks/msk_0015927.png,0
1034,data_samples/samples_synthetic/images/img_0013132.png,data_samples/samples_synthetic/points/pts_0013132.csv,data_samples/samples_synthetic/masks/msk_0013132.png,0
1035,data_samples/samples_synthetic/images/img_0009552.png,data_samples/samples_synthetic/points/pts_0009552.csv,data_samples/samples_synthetic/masks/msk_0009552.png,0
1036,data_samples/samples_synthetic/images/img_0012057.png,data_samples/samples_synthetic/points/pts_0012057.csv,data_samples/samples_synthetic/masks/msk_0012057.png,0
1037,data_samples/samples_synthetic/images/img_0025173.png,data_samples/samples_synthetic/points/pts_0025173.csv,data_samples/samples_synthetic/masks/msk_0025173.png,0
1038,data_samples/samples_synthetic/images/img_0020559.png,data_samples/samples_synthetic/points/pts_0020559.csv,data_samples/samples_synthetic/masks/msk_0020559.png,0
1039,data_samples/samples_synthetic/images/img_0011484.png,data_samples/samples_synthetic/points/pts_0011484.csv,data_samples/samples_synthetic/masks/msk_0011484.png,0
1040,data_samples/samples_synthetic/images/img_0003906.png,data_samples/samples_synthetic/points/pts_0003906.csv,data_samples/samples_synthetic/masks/msk_0003906.png,0
1041,data_samples/samples_synthetic/images/img_0025241.png,data_samples/samples_synthetic/points/pts_0025241.csv,data_samples/samples_synthetic/masks/msk_0025241.png,0
1042,data_samples/samples_synthetic/images/img_0012821.png,data_samples/samples_synthetic/points/pts_0012821.csv,data_samples/samples_synthetic/masks/msk_0012821.png,0
1043,data_samples/samples_synthetic/images/img_0010791.png,data_samples/samples_synthetic/points/pts_0010791.csv,data_samples/samples_synthetic/masks/msk_0010791.png,0
1044,data_samples/samples_synthetic/images/img_0025771.png,data_samples/samples_synthetic/points/pts_0025771.csv,data_samples/samples_synthetic/masks/msk_0025771.png,0
1045,data_samples/samples_synthetic/images/img_0009155.png,data_samples/samples_synthetic/points/pts_0009155.csv,data_samples/samples_synthetic/masks/msk_0009155.png,0
1046,data_samples/samples_synthetic/images/img_0008696.png,data_samples/samples_synthetic/points/pts_0008696.csv,data_samples/samples_synthetic/masks/msk_0008696.png,0
1047,data_samples/samples_synthetic/images/img_0010851.png,data_samples/samples_synthetic/points/pts_0010851.csv,data_samples/samples_synthetic/masks/msk_0010851.png,0
1048,data_samples/samples_synthetic/images/img_0023807.png,data_samples/samples_synthetic/points/pts_0023807.csv,data_samples/samples_synthetic/masks/msk_0023807.png,0
1049,data_samples/samples_synthetic/images/img_0015041.png,data_samples/samples_synthetic/points/pts_0015041.csv,data_samples/samples_synthetic/masks/msk_0015041.png,0
1050,data_samples/samples_synthetic/images/img_0007163.png,data_samples/samples_synthetic/points/pts_0007163.csv,data_samples/samples_synthetic/masks/msk_0007163.png,0
1051,data_samples/samples_synthetic/images/img_0012660.png,data_samples/samples_synthetic/points/pts_0012660.csv,data_samples/samples_synthetic/masks/msk_0012660.png,0
1052,data_samples/samples_synthetic/images/img_0017925.png,data_samples/samples_synthetic/points/pts_0017925.csv,data_samples/samples_synthetic/masks/msk_0017925.png,0
1053,data_samples/samples_synthetic/images/img_0000191.png,data_samples/samples_synthetic/points/pts_0000191.csv,data_samples/samples_synthetic/masks/msk_0000191.png,0
1054,data_samples/samples_synthetic/images/img_0000625.png,data_samples/samples_synthetic/points/pts_0000625.csv,data_samples/samples_synthetic/masks/msk_0000625.png,0
1055,data_samples/samples_synthetic/images/img_0019174.png,data_samples/samples_synthetic/points/pts_0019174.csv,data_samples/samples_synthetic/masks/msk_0019174.png,0
1056,data_samples/samples_synthetic/images/img_0007764.png,data_samples/samples_synthetic/points/pts_0007764.csv,data_samples/samples_synthetic/masks/msk_0007764.png,0
1057,data_samples/samples_synthetic/images/img_0000426.png,data_samples/samples_synthetic/points/pts_0000426.csv,data_samples/samples_synthetic/masks/msk_0000426.png,0
1058,data_samples/samples_synthetic/images/img_0015497.png,data_samples/samples_synthetic/points/pts_0015497.csv,data_samples/samples_synthetic/masks/msk_0015497.png,0
1059,data_samples/samples_synthetic/images/img_0013008.png,data_samples/samples_synthetic/points/pts_0013008.csv,data_samples/samples_synthetic/masks/msk_0013008.png,0
1060,data_samples/samples_synthetic/images/img_0020147.png,data_samples/samples_synthetic/points/pts_0020147.csv,data_samples/samples_synthetic/masks/msk_0020147.png,0
1061,data_samples/samples_synthetic/images/img_0000712.png,data_samples/samples_synthetic/points/pts_0000712.csv,data_samples/samples_synthetic/masks/msk_0000712.png,0
1062,data_samples/samples_synthetic/images/img_0026953.png,data_samples/samples_synthetic/points/pts_0026953.csv,data_samples/samples_synthetic/masks/msk_0026953.png,0
1063,data_samples/samples_synthetic/images/img_0019209.png,data_samples/samples_synthetic/points/pts_0019209.csv,data_samples/samples_synthetic/masks/msk_0019209.png,0
1064,data_samples/samples_synthetic/images/img_0012975.png,data_samples/samples_synthetic/points/pts_0012975.csv,data_samples/samples_synthetic/masks/msk_0012975.png,0
1065,data_samples/samples_synthetic/images/img_0019565.png,data_samples/samples_synthetic/points/pts_0019565.csv,data_samples/samples_synthetic/masks/msk_0019565.png,0
1066,data_samples/samples_synthetic/images/img_0024675.png,data_samples/samples_synthetic/points/pts_0024675.csv,data_samples/samples_synthetic/masks/msk_0024675.png,0
1067,data_samples/samples_synthetic/images/img_0001327.png,data_samples/samples_synthetic/points/pts_0001327.csv,data_samples/samples_synthetic/masks/msk_0001327.png,0
1068,data_samples/samples_synthetic/images/img_0005606.png,data_samples/samples_synthetic/points/pts_0005606.csv,data_samples/samples_synthetic/masks/msk_0005606.png,0
1069,data_samples/samples_synthetic/images/img_0020966.png,data_samples/samples_synthetic/points/pts_0020966.csv,data_samples/samples_synthetic/masks/msk_0020966.png,0
1070,data_samples/samples_synthetic/images/img_0015100.png,data_samples/samples_synthetic/points/pts_0015100.csv,data_samples/samples_synthetic/masks/msk_0015100.png,0
1071,data_samples/samples_synthetic/images/img_0006394.png,data_samples/samples_synthetic/points/pts_0006394.csv,data_samples/samples_synthetic/masks/msk_0006394.png,0
1072,data_samples/samples_synthetic/images/img_0022694.png,data_samples/samples_synthetic/points/pts_0022694.csv,data_samples/samples_synthetic/masks/msk_0022694.png,0
1073,data_samples/samples_synthetic/images/img_0015926.png,data_samples/samples_synthetic/points/pts_0015926.csv,data_samples/samples_synthetic/masks/msk_0015926.png,0
1074,data_samples/samples_synthetic/images/img_0023364.png,data_samples/samples_synthetic/points/pts_0023364.csv,data_samples/samples_synthetic/masks/msk_0023364.png,0
1075,data_samples/samples_synthetic/images/img_0020539.png,data_samples/samples_synthetic/points/pts_0020539.csv,data_samples/samples_synthetic/masks/msk_0020539.png,0
1076,data_samples/samples_synthetic/images/img_0020084.png,data_samples/samples_synthetic/points/pts_0020084.csv,data_samples/samples_synthetic/masks/msk_0020084.png,0
1077,data_samples/samples_synthetic/images/img_0004765.png,data_samples/samples_synthetic/points/pts_0004765.csv,data_samples/samples_synthetic/masks/msk_0004765.png,0
1078,data_samples/samples_synthetic/images/img_0010827.png,data_samples/samples_synthetic/points/pts_0010827.csv,data_samples/samples_synthetic/masks/msk_0010827.png,0
1079,data_samples/samples_synthetic/images/img_0023824.png,data_samples/samples_synthetic/points/pts_0023824.csv,data_samples/samples_synthetic/masks/msk_0023824.png,0
1080,data_samples/samples_synthetic/images/img_0005424.png,data_samples/samples_synthetic/points/pts_0005424.csv,data_samples/samples_synthetic/masks/msk_0005424.png,0
1081,data_samples/samples_synthetic/images/img_0011640.png,data_samples/samples_synthetic/points/pts_0011640.csv,data_samples/samples_synthetic/masks/msk_0011640.png,0
1082,data_samples/samples_synthetic/images/img_0004228.png,data_samples/samples_synthetic/points/pts_0004228.csv,data_samples/samples_synthetic/masks/msk_0004228.png,0
1083,data_samples/samples_synthetic/images/img_0009719.png,data_samples/samples_synthetic/points/pts_0009719.csv,data_samples/samples_synthetic/masks/msk_0009719.png,0
1084,data_samples/samples_synthetic/images/img_0008607.png,data_samples/samples_synthetic/points/pts_0008607.csv,data_samples/samples_synthetic/masks/msk_0008607.png,0
1085,data_samples/samples_synthetic/images/img_0012641.png,data_samples/samples_synthetic/points/pts_0012641.csv,data_samples/samples_synthetic/masks/msk_0012641.png,0
1086,data_samples/samples_synthetic/images/img_0026268.png,data_samples/samples_synthetic/points/pts_0026268.csv,data_samples/samples_synthetic/masks/msk_0026268.png,0
1087,data_samples/samples_synthetic/images/img_0012237.png,data_samples/samples_synthetic/points/pts_0012237.csv,data_samples/samples_synthetic/masks/msk_0012237.png,0
1088,data_samples/samples_synthetic/images/img_0018874.png,data_samples/samples_synthetic/points/pts_0018874.csv,data_samples/samples_synthetic/masks/msk_0018874.png,0
1089,data_samples/samples_synthetic/images/img_0000127.png,data_samples/samples_synthetic/points/pts_0000127.csv,data_samples/samples_synthetic/masks/msk_0000127.png,0
1090,data_samples/samples_synthetic/images/img_0017908.png,data_samples/samples_synthetic/points/pts_0017908.csv,data_samples/samples_synthetic/masks/msk_0017908.png,0
1091,data_samples/samples_synthetic/images/img_0010884.png,data_samples/samples_synthetic/points/pts_0010884.csv,data_samples/samples_synthetic/masks/msk_0010884.png,0
1092,data_samples/samples_synthetic/images/img_0015605.png,data_samples/samples_synthetic/points/pts_0015605.csv,data_samples/samples_synthetic/masks/msk_0015605.png,0
1093,data_samples/samples_synthetic/images/img_0012967.png,data_samples/samples_synthetic/points/pts_0012967.csv,data_samples/samples_synthetic/masks/msk_0012967.png,0
1094,data_samples/samples_synthetic/images/img_0012306.png,data_samples/samples_synthetic/points/pts_0012306.csv,data_samples/samples_synthetic/masks/msk_0012306.png,0
1095,data_samples/samples_synthetic/images/img_0003661.png,data_samples/samples_synthetic/points/pts_0003661.csv,data_samples/samples_synthetic/masks/msk_0003661.png,0
1096,data_samples/samples_synthetic/images/img_0022864.png,data_samples/samples_synthetic/points/pts_0022864.csv,data_samples/samples_synthetic/masks/msk_0022864.png,0
1097,data_samples/samples_synthetic/images/img_0002600.png,data_samples/samples_synthetic/points/pts_0002600.csv,data_samples/samples_synthetic/masks/msk_0002600.png,0
1098,data_samples/samples_synthetic/images/img_0009765.png,data_samples/samples_synthetic/points/pts_0009765.csv,data_samples/samples_synthetic/masks/msk_0009765.png,0
1099,data_samples/samples_synthetic/images/img_0005651.png,data_samples/samples_synthetic/points/pts_0005651.csv,data_samples/samples_synthetic/masks/msk_0005651.png,0
1100,data_samples/samples_synthetic/images/img_0024523.png,data_samples/samples_synthetic/points/pts_0024523.csv,data_samples/samples_synthetic/masks/msk_0024523.png,0
1101,data_samples/samples_synthetic/images/img_0021795.png,data_samples/samples_synthetic/points/pts_0021795.csv,data_samples/samples_synthetic/masks/msk_0021795.png,0
1102,data_samples/samples_synthetic/images/img_0022105.png,data_samples/samples_synthetic/points/pts_0022105.csv,data_samples/samples_synthetic/masks/msk_0022105.png,0
1103,data_samples/samples_synthetic/images/img_0002638.png,data_samples/samples_synthetic/points/pts_0002638.csv,data_samples/samples_synthetic/masks/msk_0002638.png,0
1104,data_samples/samples_synthetic/images/img_0016358.png,data_samples/samples_synthetic/points/pts_0016358.csv,data_samples/samples_synthetic/masks/msk_0016358.png,0
1105,data_samples/samples_synthetic/images/img_0008063.png,data_samples/samples_synthetic/points/pts_0008063.csv,data_samples/samples_synthetic/masks/msk_0008063.png,0
1106,data_samples/samples_synthetic/images/img_0023523.png,data_samples/samples_synthetic/points/pts_0023523.csv,data_samples/samples_synthetic/masks/msk_0023523.png,0
1107,data_samples/samples_synthetic/images/img_0016301.png,data_samples/samples_synthetic/points/pts_0016301.csv,data_samples/samples_synthetic/masks/msk_0016301.png,0
1108,data_samples/samples_synthetic/images/img_0014295.png,data_samples/samples_synthetic/points/pts_0014295.csv,data_samples/samples_synthetic/masks/msk_0014295.png,0
1109,data_samples/samples_synthetic/images/img_0010275.png,data_samples/samples_synthetic/points/pts_0010275.csv,data_samples/samples_synthetic/masks/msk_0010275.png,0
1110,data_samples/samples_synthetic/images/img_0002220.png,data_samples/samples_synthetic/points/pts_0002220.csv,data_samples/samples_synthetic/masks/msk_0002220.png,0
1111,data_samples/samples_synthetic/images/img_0014476.png,data_samples/samples_synthetic/points/pts_0014476.csv,data_samples/samples_synthetic/masks/msk_0014476.png,0
1112,data_samples/samples_synthetic/images/img_0018079.png,data_samples/samples_synthetic/points/pts_0018079.csv,data_samples/samples_synthetic/masks/msk_0018079.png,0
1113,data_samples/samples_synthetic/images/img_0023858.png,data_samples/samples_synthetic/points/pts_0023858.csv,data_samples/samples_synthetic/masks/msk_0023858.png,0
1114,data_samples/samples_synthetic/images/img_0009367.png,data_samples/samples_synthetic/points/pts_0009367.csv,data_samples/samples_synthetic/masks/msk_0009367.png,0
1115,data_samples/samples_synthetic/images/img_0008534.png,data_samples/samples_synthetic/points/pts_0008534.csv,data_samples/samples_synthetic/masks/msk_0008534.png,0
1116,data_samples/samples_synthetic/images/img_0019613.png,data_samples/samples_synthetic/points/pts_0019613.csv,data_samples/samples_synthetic/masks/msk_0019613.png,0
1117,data_samples/samples_synthetic/images/img_0011648.png,data_samples/samples_synthetic/points/pts_0011648.csv,data_samples/samples_synthetic/masks/msk_0011648.png,0
1118,data_samples/samples_synthetic/images/img_0020819.png,data_samples/samples_synthetic/points/pts_0020819.csv,data_samples/samples_synthetic/masks/msk_0020819.png,0
1119,data_samples/samples_synthetic/images/img_0010640.png,data_samples/samples_synthetic/points/pts_0010640.csv,data_samples/samples_synthetic/masks/msk_0010640.png,0
1120,data_samples/samples_synthetic/images/img_0008258.png,data_samples/samples_synthetic/points/pts_0008258.csv,data_samples/samples_synthetic/masks/msk_0008258.png,0
1121,data_samples/samples_synthetic/images/img_0019432.png,data_samples/samples_synthetic/points/pts_0019432.csv,data_samples/samples_synthetic/masks/msk_0019432.png,0
1122,data_samples/samples_synthetic/images/img_0026778.png,data_samples/samples_synthetic/points/pts_0026778.csv,data_samples/samples_synthetic/masks/msk_0026778.png,0
1123,data_samples/samples_synthetic/images/img_0007881.png,data_samples/samples_synthetic/points/pts_0007881.csv,data_samples/samples_synthetic/masks/msk_0007881.png,0
1124,data_samples/samples_synthetic/images/img_0014850.png,data_samples/samples_synthetic/points/pts_0014850.csv,data_samples/samples_synthetic/masks/msk_0014850.png,0
1125,data_samples/samples_synthetic/images/img_0001261.png,data_samples/samples_synthetic/points/pts_0001261.csv,data_samples/samples_synthetic/masks/msk_0001261.png,0
1126,data_samples/samples_synthetic/images/img_0012190.png,data_samples/samples_synthetic/points/pts_0012190.csv,data_samples/samples_synthetic/masks/msk_0012190.png,0
1127,data_samples/samples_synthetic/images/img_0011655.png,data_samples/samples_synthetic/points/pts_0011655.csv,data_samples/samples_synthetic/masks/msk_0011655.png,0
1128,data_samples/samples_synthetic/images/img_0011336.png,data_samples/samples_synthetic/points/pts_0011336.csv,data_samples/samples_synthetic/masks/msk_0011336.png,0
1129,data_samples/samples_synthetic/images/img_0008676.png,data_samples/samples_synthetic/points/pts_0008676.csv,data_samples/samples_synthetic/masks/msk_0008676.png,0
1130,data_samples/samples_synthetic/images/img_0017356.png,data_samples/samples_synthetic/points/pts_0017356.csv,data_samples/samples_synthetic/masks/msk_0017356.png,0
1131,data_samples/samples_synthetic/images/img_0024490.png,data_samples/samples_synthetic/points/pts_0024490.csv,data_samples/samples_synthetic/masks/msk_0024490.png,0
1132,data_samples/samples_synthetic/images/img_0026966.png,data_samples/samples_synthetic/points/pts_0026966.csv,data_samples/samples_synthetic/masks/msk_0026966.png,0
1133,data_samples/samples_synthetic/images/img_0005439.png,data_samples/samples_synthetic/points/pts_0005439.csv,data_samples/samples_synthetic/masks/msk_0005439.png,0
1134,data_samples/samples_synthetic/images/img_0019072.png,data_samples/samples_synthetic/points/pts_0019072.csv,data_samples/samples_synthetic/masks/msk_0019072.png,0
1135,data_samples/samples_synthetic/images/img_0011694.png,data_samples/samples_synthetic/points/pts_0011694.csv,data_samples/samples_synthetic/masks/msk_0011694.png,0
1136,data_samples/samples_synthetic/images/img_0013818.png,data_samples/samples_synthetic/points/pts_0013818.csv,data_samples/samples_synthetic/masks/msk_0013818.png,0
1137,data_samples/samples_synthetic/images/img_0004849.png,data_samples/samples_synthetic/points/pts_0004849.csv,data_samples/samples_synthetic/masks/msk_0004849.png,0
1138,data_samples/samples_synthetic/images/img_0025279.png,data_samples/samples_synthetic/points/pts_0025279.csv,data_samples/samples_synthetic/masks/msk_0025279.png,0
1139,data_samples/samples_synthetic/images/img_0003347.png,data_samples/samples_synthetic/points/pts_0003347.csv,data_samples/samples_synthetic/masks/msk_0003347.png,0
1140,data_samples/samples_synthetic/images/img_0003886.png,data_samples/samples_synthetic/points/pts_0003886.csv,data_samples/samples_synthetic/masks/msk_0003886.png,0
1141,data_samples/samples_synthetic/images/img_0009292.png,data_samples/samples_synthetic/points/pts_0009292.csv,data_samples/samples_synthetic/masks/msk_0009292.png,0
1142,data_samples/samples_synthetic/images/img_0003764.png,data_samples/samples_synthetic/points/pts_0003764.csv,data_samples/samples_synthetic/masks/msk_0003764.png,0
1143,data_samples/samples_synthetic/images/img_0020115.png,data_samples/samples_synthetic/points/pts_0020115.csv,data_samples/samples_synthetic/masks/msk_0020115.png,0
1144,data_samples/samples_synthetic/images/img_0013891.png,data_samples/samples_synthetic/points/pts_0013891.csv,data_samples/samples_synthetic/masks/msk_0013891.png,0
